"","id","submitted","updated","title","abstract","authors","affiliations","link_abstract","link_pdf","link_doi","comment","journal_ref","doi","primary_category","categories"
"541","cond-mat/9712325v1","1997-12-31 13:20:58","1997-12-31 13:20:58","Evidence for a Second Order Phase Transition in Glasses at Very Low
  Temperatures -- A Macroscopic Quantum State of Tunneling Systems","  Dielectric measurements at very low temperature indicate that in a glass with
the eutectic composition BaO-Al$_2$O$_3$-SiO$_2$ a phase transition occurs at
5.84 mK. Below that temperature small magnetic fields of the order of 10 $\mu$T
cause noticeable changes of the dielectric constant although the glass is
insensitive to fields up to 20 T above 10 mK. The experimental findings may be
interpreted as the signature of the formation of a new phase in which many
tunneling systems perform a coherent motion resulting in a macroscopic wave
function.
","P. Strehlow|C. Enss|S. Hunklinger","","http://arxiv.org/abs/cond-mat/9712325v1","http://arxiv.org/pdf/cond-mat/9712325v1","http://dx.doi.org/10.1103/PhysRevLett.80.5361","4 pages, 4 figures, submitted to Phys. Rev. Lett","","10.1103/PhysRevLett.80.5361","cond-mat.dis-nn","cond-mat.dis-nn"
"542","cond-mat/9801008v1","1998-01-02 15:52:14","1998-01-02 15:52:14","Anomalous diffusion as a signature of collapsing phase in two
  dimensional self-gravitating systems","  A two dimensional self-gravitating Hamiltonian model made by $N$
fully-coupled classical particles exhibits a transition from a collapsing phase
(CP) at low energy to a homogeneous phase (HP) at high energy. From a dynamical
point of view, the two phases are characterized by two distinct single-particle
motions : namely, superdiffusive in the CP and ballistic in the HP. Anomalous
diffusion is observed up to a time $\tau$ that increases linearly with $N$.
Therefore, the finite particle number acts like a white noise source for the
system, inhibiting anomalous transport at longer times.
","Mickael Antoni|Alessandro Torcini","","http://arxiv.org/abs/cond-mat/9801008v1","http://arxiv.org/pdf/cond-mat/9801008v1","http://dx.doi.org/10.1103/PhysRevE.57.R6233","10 pages, Revtex - 3 Figs - Submitted to Physical Review E","Phys. Rev. E, Rapid Communication, 57 (1998) R6233","10.1103/PhysRevE.57.R6233","cond-mat.stat-mech","cond-mat.stat-mech|astro-ph|chao-dyn|cond-mat.dis-nn|nlin.CD|nlin.PS|patt-sol|physics.atm-clus"
"543","cond-mat/9801009v1","1998-01-02 16:02:12","1998-01-02 16:02:12","Testing replica predictions in experiments","  We review the predictions of the replica approach both for the statics and
for the off-equilibrium dynamics. We stress the importance of the
Cugliandolo-Kurchan off-equilibrium fluctuation-dissipation relation in
providing a bridge between the statics and the dynamics. We present numerical
evidence for the correctness of these relations. This approach allows an
experimental determination of the basic parameters of the replica theory.
","Giorgio Parisi","","http://arxiv.org/abs/cond-mat/9801009v1","http://arxiv.org/pdf/cond-mat/9801009v1","http://dx.doi.org/10.1007/BF03185533","To appear in Chiarotti's Festschrift Volume (8 Pages, 3 figures)","","10.1007/BF03185533","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft"
"544","cond-mat/9801013v1","1998-01-04 14:53:04","1998-01-04 14:53:04","Elusive Unfoldability: Learning a Contact Potential to Fold Crambin","  We investigate the extent to which the commonly used standard pairwise
contact potential can be used to identify the native fold of a protein. Ideally
one would hope that a universal energy function exists, for which the native
folds of all proteins are the respective ground states. Here we pose a much
more restricted question: is it possible to find a set of contact parameters
for which the energy of the native contact map of a single protein (crambin) is
lower than that of all possible physically realizable decoy maps. We seek such
a set of parameters by perceptron learning, a procedure which is guaranteed to
find such a set if it exists. We found that it is extremely hard (and most
probably, impossible) to fine tune contact parameters that will assign all
alternative conformations higher energy than that of the native map. This
finding clearly indicates that it is impossible to derive a general pairwise
contact potential that can be used to fold any given protein. Inclusion of
additional energy terms, such as hydrophobic (solvation), hydrogen bond or
multi-body interactions may help to attain foldability within specific
structural families.
","Michele Vendruscolo|Eytan Domany","","http://arxiv.org/abs/cond-mat/9801013v1","http://arxiv.org/pdf/cond-mat/9801013v1","","13 pages, RevTex","","","cond-mat.soft","cond-mat.soft|cond-mat.dis-nn|q-bio"
"545","cond-mat/9801016v1","1998-01-05 14:37:40","1998-01-05 14:37:40","Molecular Dynamics Study of Long-Lived Structures in a Fragile Glass
  Forming Liquid","  We present molecular dynamics results for a two component, two-dimensional
Lennard-Jones supercooled liquid near the glass transition. We find that the
supercooled liquid is spatially heterogeneous and that there are long-lived
clusters whose size distribution satisfies a scaling relation up to a cutoff.
The similarity of several properties of the supercooled liquid to those of a
mean-field glass-forming fluid near the spinodal suggests that the glass
transition in the supercooled liquid is associated with an underlying
thermodynamic instability.
","Gregory Johnson|Andrew I. Melcuk|Harvey Gould|W. Klein|Raymond D. Mountain","","http://arxiv.org/abs/cond-mat/9801016v1","http://arxiv.org/pdf/cond-mat/9801016v1","http://dx.doi.org/10.1103/PhysRevE.57.5707","20 pages, 18 figures in gif format","","10.1103/PhysRevE.57.5707","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"546","cond-mat/9801028v1","1998-01-06 08:11:10","1998-01-06 08:11:10","Finite-Size Scaling Study of the Surface and Bulk Critical Behavior in
  the Random-Bond 8-state Potts Model","  The self-dual random-bond eight-state Potts model is studied numerically
through large-scale Monte Carlo simulations using the Swendsen-Wang cluster
flipping algorithm. We compute bulk and surface order parameters and
susceptibilities and deduce the corresponding critical exponents at the random
fixed point using standard finite-size scaling techniques. The scaling laws are
suitably satisfied. We find that a belonging of the model to the 2D Ising model
universality class can be conclusively ruled out, and the dimensions of the
relevant bulk and surface scaling fields are found to take the values
$y_h=1.849$, $y_t=0.977$, $y_{h_s}=0.54$, to be compared to their Ising values:
15/8, 1, and 1/2.
","Christophe Chatelain|Bertrand Berche","Henri Poincare University, Nancy|Henri Poincare University, Nancy","http://arxiv.org/abs/cond-mat/9801028v1","http://arxiv.org/pdf/cond-mat/9801028v1","http://dx.doi.org/10.1103/PhysRevLett.80.1670","LaTeX file with Revtex, 4 pages, 4 eps figures, to appear in Phys.
  Rev. Lett","Phys. Rev. Lett. 80 (1998) 1670-1673","10.1103/PhysRevLett.80.1670","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"547","cond-mat/9801033v1","1998-01-06 17:57:03","1998-01-06 17:57:03","Quasi-Long-Range Order in Random-Anisotropy Heisenberg Models","  Monte Carlo simulations have been used to study a discretized Heisenberg
ferromagnet (FM) with random uniaxial single-site anisotropy on $L \times L
\times L$ simple cubic lattices, for $L$ up to 64. The spin variable on each
site is chosen from the twelve [110] directions. The random anisotropy has
infinite strength and a random direction on a fraction $x$ of the sites of the
lattice, and is zero on the remaining sites. In many respects the behavior of
this model is qualitatively similar to that of the corresponding random-field
model. Due to the discretization, for small $x$ at low temperature there is a
[110] FM phase. For $x>0$ there is an intermediate quasi-long-range ordered
(QLRO) phase between the paramagnet and the ferromagnet, which is characterized
by a $|k|^{-3}$ divergence of the magnetic structure factor S$(k)$ for small
$k$, but no true FM order. At the transition between the paramagnetic and QLRO
phases S$(k)$ diverges like $|k|^{-2}$. The limit of stability of the QLRO
phase is somewhat greater than $x=0.5$. For $x$ close to 1 the low temperature
form of S$(k)$ can be fit by a Lorentzian, with a correlation length estimated
to be $11 \pm 1$ at $x=1.0$ and $25 \pm 5$ at $x=0.75$.
","Ronald Fisch","","http://arxiv.org/abs/cond-mat/9801033v1","http://arxiv.org/pdf/cond-mat/9801033v1","http://dx.doi.org/10.1103/PhysRevB.58.5684","7 pages, 10 figures, gzipped","Phys. Rev. B 58, 5684 (1998).","10.1103/PhysRevB.58.5684","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"548","cond-mat/9801036v1","1998-01-06 21:20:36","1998-01-06 21:20:36","(4+N)-Dimensional Elastic Manifolds in Random Media: a
  Renormalization-Group Analysis","  Motivated by the problem of weak collective pinning of vortex lattices in
high-temperature superconductors, we study the model system of a
four-dimensional elastic manifold with N transverse degrees of freedom
(4+N-model) in a quenched disorder environment. We assume the disorder to be
weak and short-range correlated, and neglect thermal effects. Using a
real-space functional renormalization group (FRG) approach, we derive a RG
equation for the pinning-energy correlator up to two-loop correction. The
solution of this equation allows us to calculate the size R_c of collectively
pinned elastic domains as well as the critical force F_c, i.e., the smallest
external force needed to drive these domains. We find R_c prop. to
delta_p^alpha_2 exp(alpha_1/delta_p) and F_c prop. to delta_p^(-2 alpha_2)
exp(-2 alpha_1/delta_p), where delta_p <<1 parametrizes the disorder strength,
alpha_1=(2/pi)^(N/2) 8 pi^2/(N+8), and alpha_2=2(5N+22)/(N+8)^2. In contrast to
lowest-order perturbation calculations which we briefly review, we thus arrive
at determining both alpha_1 (one-loop) and alpha_2 (two-loop).
","H. Bucheli|O. S. Wagner|V. B. Geshkenbein|A. I. Larkin|G. Blatter","","http://arxiv.org/abs/cond-mat/9801036v1","http://arxiv.org/pdf/cond-mat/9801036v1","http://dx.doi.org/10.1103/PhysRevB.57.7642","18 pages, 2 figures, to appear in Phys. Rev. B","","10.1103/PhysRevB.57.7642","cond-mat.supr-con","cond-mat.supr-con|cond-mat.dis-nn"
"549","cond-mat/9801038v1","1998-01-07 01:27:51","1998-01-07 01:27:51","The Limited Scaling Range of Empirical Fractals","  The notion of the abundance of fractals is critically re-examined in light of
surprising data regarding the scaling range in empirical reports on fractality.
","David Avnir|Ofer Biham|Daniel A. Lidar|Ofer Malcai","the Hebrew University of Jerusalem, Israel|the Hebrew University of Jerusalem, Israel|the Hebrew University of Jerusalem, Israel|the Hebrew University of Jerusalem, Israel","http://arxiv.org/abs/cond-mat/9801038v1","http://arxiv.org/pdf/cond-mat/9801038v1","http://dx.doi.org/10.1126/science.279.5347.39","5 pages, no figures","Science 279, p. 39 (1998)","10.1126/science.279.5347.39","cond-mat.dis-nn","cond-mat.dis-nn"
"550","cond-mat/9801053v2","1998-01-07 16:01:21","1998-05-22 14:14:51","Upper Bounds on the Superfluid Stiffness of Disordered Systems","  We derive several upper bounds for the superfluid stiffness $D_s$ for Bose
and Fermi systems in terms of expectation values of local operators using
linear response theory and variational methods. These give insight into the
non-trivial dependence of $D_s$ on parameters such as disorder and interaction
in systems with broken continuous translational invariance. Our best
variational bound for disordered systems is obtained by allowing the phase
twist applied at the boundary to be distributed inhomogeneously within the
system. Path integral quantum Monte Carlo simulations are used to
quantitatively compare the bounds and $D_s$ for disordered interacting Bose
systems.
","Arun Paramekanti|Nandini Trivedi|Mohit Randeria","Tata Institute of Fundamental Research, Mumbai, India|Tata Institute of Fundamental Research, Mumbai, India|Tata Institute of Fundamental Research, Mumbai, India","http://arxiv.org/abs/cond-mat/9801053v2","http://arxiv.org/pdf/cond-mat/9801053v2","http://dx.doi.org/10.1103/PhysRevB.57.11639","13 pages (LaTex) + 6 postscript figures, minor LaTex problems
  corrected, Journal ref added","Phys. Rev. B, Vol. 57, 11639 (1998)","10.1103/PhysRevB.57.11639","cond-mat.supr-con","cond-mat.supr-con|cond-mat.dis-nn"
