veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,veh_value_2,valcat
2.26,.88980150581483,1,1,1263.54999923706,HDTOP,3,M,A,2,5.1076,1
1.75,.350444900752336,0,0,0,SEDAN,2,M,B,2,3.0625,1
3.01,.980150581788621,0,0,0,STNWG,1,F,A,1,9.0601,2
1.67,.260095824774908,0,0,0,HBACK,3,F,A,5,2.7889,1
.86,.63244353182381,0,0,0,HBACK,3,F,A,1,.7396,1
.79,.525667351124866,1,2,3965.58999967575,HBACK,3,F,D,3,.6241,1
1.57,.0355920602323749,0,0,0,SEDAN,2,F,A,4,2.4649,1
2.89,.054757015742382,1,1,527.269999504089,STNWG,3,M,F,3,8.3521,2
1.29,.821355236133968,1,1,4357.14999389648,SEDAN,3,M,C,4,1.6641,1
1.47,.106776180698034,0,0,0,SEDAN,3,F,A,2,2.1609,1
1.23,.172484599587335,0,0,0,HBACK,3,F,C,2,1.5129,1
1.44,.342231348389362,0,0,0,HBACK,2,M,C,2,2.0736,1
2.09,.114989733058792,0,0,0,STNWG,1,M,D,4,4.3681,1
1.31,.0273785078711626,0,0,0,HDTOP,4,M,C,2,1.7161,1
.99,.366872005473851,0,0,0,SEDAN,3,F,A,1,.9801,1
3.29,.114989733058792,0,0,0,STNWG,1,F,D,3,10.8241,2
4,.687200547567045,0,0,0,STNWG,3,M,B,4,16,2
.45,.928131416832912,0,0,0,SEDAN,4,M,C,2,.2025,1
1.42,.684462696779519,0,0,0,SEDAN,3,F,A,4,2.0164,1
.82,.63244353182381,0,0,0,SEDAN,4,F,C,2,.6724,1
.82,.63244353182381,0,0,0,HBACK,4,F,D,4,.6724,1
.71,.0711841204647499,0,0,0,HBACK,3,M,A,3,.5041,1
.37,.309377138943091,0,0,0,SEDAN,4,M,A,4,.1369,1
1.35,.366872005473851,1,1,7766.5299987793,HBACK,1,M,C,4,1.8225,1
.56,.958247775495693,0,0,0,HBACK,4,F,A,3,.3136,1
1.81,.197125256672734,0,0,0,STNWG,3,M,E,4,3.2761,1
.95,.802190280628565,0,0,0,SEDAN,4,F,B,4,.9025,1
3.04,.364134154686326,0,0,0,SEDAN,1,M,A,4,9.2416,2
.56,.205338809033492,0,0,0,HBACK,4,F,C,2,.3136,1
.65,.985626283363672,0,0,0,UTE,4,M,F,5,.4225,1
1.34,.0410677618069712,0,0,0,HBACK,1,M,A,4,1.7956,1
1.91,.982888432576146,0,0,0,PANVN,3,F,A,4,3.6481,1
.82,.462696783022295,0,0,0,HBACK,4,F,A,2,.6724,1
1.73,.0301163586582334,0,0,0,STNWG,3,F,D,4,2.9929,1
1.82,.97467488021357,0,0,0,SEDAN,2,F,B,6,3.3124,1
2.57,.10951403148465,0,0,0,HBACK,2,F,B,6,6.6049,2
2.71,.0410677618069712,0,0,0,STNWG,1,F,A,3,7.3441,2
2.26,.0711841204647499,0,0,0,HDTOP,3,M,F,4,5.1076,1
.41,.0711841204647499,0,0,0,SEDAN,4,F,C,3,.1681,1
.26,.0711841204647499,0,0,0,SEDAN,4,M,A,1,.0676,1
1.75,.0410677618069712,0,0,0,STNWG,4,M,C,3,3.0625,1
2.01,.928131416832912,0,0,0,SEDAN,3,F,A,5,4.0401,1
1.83,.731006160160177,0,0,0,HBACK,1,F,E,3,3.3489,1
2.21,.733744010947703,0,0,0,STNWG,3,M,E,4,4.8841,1
2.29,.815879534558917,0,0,0,PANVN,2,F,E,3,5.2441,1
1.55,.49007529089431,0,0,0,HBACK,2,F,D,4,2.4025,1
1.08,.114989733058792,0,0,0,SEDAN,4,F,B,4,1.1664,1
1.07,.265571526349959,0,0,0,HBACK,3,F,A,3,1.1449,1
1.14,.74195756331028,1,1,2153.89999771118,SEDAN,3,M,A,4,1.2996,1
3.04,.0410677618069712,0,0,0,TRUCK,2,M,C,3,9.2416,2
1.5,.0164271047226521,0,0,0,SEDAN,2,M,C,5,2.25,1
1.38,.985626283363672,0,0,0,HBACK,2,M,B,4,1.9044,1
.72,.985626283363672,0,0,0,HBACK,4,F,C,3,.5184,1
1.95,.985626283363672,1,1,689.360005378723,SEDAN,1,F,B,5,3.8025,1
2.58,.999315537295388,0,0,0,STNWG,3,M,F,2,6.6564,2
1.28,.985626283363672,0,0,0,HDTOP,4,M,B,1,1.6384,1
.47,.227241615331877,0,0,0,SEDAN,4,M,C,3,.2209,1
1.89,.232717316905109,0,0,0,HBACK,1,F,B,4,3.5721,1
1.09,.00273785078712763,0,0,0,STNWG,3,F,E,3,1.1881,1
.64,.114989733058792,0,0,0,UTE,4,M,B,4,.4096,1
1.82,.985626283363672,1,1,367.729999542236,SEDAN,2,F,C,1,3.3124,1
3.33,.112251882272176,0,0,0,COUPE,2,F,D,4,11.0889,2
2.6,.996577686511955,0,0,0,UTE,3,F,D,3,6.76,2
.88,.0657084188907788,0,0,0,SEDAN,3,F,C,1,.7744,1
1.81,.802190280624927,1,1,2255.30999755859,UTE,2,F,C,2,3.2761,1
4.33,.10951403148465,0,0,0,STNWG,2,F,C,3,18.7489,2
.87,.684462696779519,0,0,0,SEDAN,3,F,A,5,.7569,1
.72,.438056125938601,0,0,0,HBACK,3,M,F,2,.5184,1
1.53,.0410677618069712,0,0,0,SEDAN,1,F,C,2,2.3409,1
2.17,.202600958245966,0,0,0,HDTOP,3,M,D,2,4.7089,1
1.35,.366872005473851,0,0,0,HBACK,1,F,C,6,1.8225,1
1.01,.366872005473851,1,1,428.289999961853,SEDAN,4,M,A,4,1.0201,1
4.01,.985626283363672,1,1,2954.96999359131,STNWG,1,M,B,4,16.0801,2
1.59,.802190280628565,0,0,0,HBACK,2,F,D,3,2.5281,1
1.55,.813141683771391,0,0,0,HBACK,2,F,A,2,2.4025,1
1.25,.10951403148465,0,0,0,TRUCK,2,M,E,6,1.5625,1
2.27,.802190280628565,0,0,0,HDTOP,2,F,E,2,5.1529,1
1.74,.982888432576146,0,0,0,HBACK,2,M,B,2,3.0276,1
1.56,.364134154686326,0,0,0,HBACK,2,F,C,1,2.4336,1
2.19,.1423682409295,0,0,0,UTE,3,M,A,2,4.7961,1
3.06,.10951403148465,0,0,0,TRUCK,2,M,C,2,9.3636,2
1.3,.999315537297662,0,0,0,HBACK,2,M,B,5,1.69,1
.36,.985626283363672,0,0,0,HBACK,4,F,A,4,.1296,1
3.81,.284736481858999,0,0,0,STNWG,2,M,D,2,14.5161,2
.93,.440793976726127,1,1,793.949998855591,HBACK,4,M,B,4,.8649,1
1.32,.106776180698034,0,0,0,STNWG,4,F,C,3,1.7424,1
1.44,.323066392880719,0,0,0,SEDAN,2,F,D,6,2.0736,1
2.15,.999315537297662,0,0,0,HBACK,2,F,C,2,4.6225,1
1.36,.0684462696781338,0,0,0,HBACK,1,F,E,6,1.8496,1
3.27,.00273785078712763,0,0,0,STNWG,2,M,C,4,10.6929,2
2.38,.0410677618069712,0,0,0,UTE,2,M,C,2,5.6644,1
1.13,.366872005473851,0,0,0,STNWG,3,M,A,3,1.2769,1
1.3,.366872005473851,0,0,0,HDTOP,4,F,C,2,1.69,1
.7,.501026694044413,0,0,0,STNWG,4,F,D,3,.49,1
1.19,.747433264884933,0,0,0,STNWG,4,F,A,2,1.4161,1
2.249,.985626283363672,0,0,0,SEDAN,1,F,B,4,5.058001,1
5.31,.364134154686326,0,0,0,COUPE,1,F,A,3,28.1961,3
1.97,.985626283363672,1,1,858.959999084473,UTE,3,F,E,5,3.8809,1
.76,.495550992468964,0,0,0,SEDAN,4,F,B,2,.5776,1
2.45,.10951403148465,0,0,0,SEDAN,1,F,D,5,6.0025,1
.8,.438056125938601,0,0,0,UTE,4,F,A,2,.64,1
2.62,.733744010947703,1,1,200,STNWG,2,M,A,4,6.8644,2
3.27,.021902806297021,0,0,0,STNWG,2,M,C,3,10.6929,2
1.28,.438056125938601,0,0,0,HBACK,2,M,C,4,1.6384,1
2.7,.709103353859973,0,0,0,STNWG,2,F,D,5,7.29,2
1.02,.224503764543954,0,0,0,HBACK,3,F,C,1,1.0404,1
1.6,.802190280628565,0,0,0,SEDAN,3,M,B,4,2.56,1
1.74,.276522929500061,0,0,0,HBACK,2,F,B,6,3.0276,1
.96,.802190280628565,0,0,0,HBACK,3,F,C,1,.9216,1
1.63,.533880903487443,0,0,0,SEDAN,3,F,A,5,2.6569,1
1.4,.0355920602323749,0,0,0,HBACK,2,F,C,2,1.96,1
1.61,.10951403148465,0,0,0,STNWG,2,F,B,3,2.5921,1
.68,.438056125938601,0,0,0,STNWG,4,M,A,5,.4624,1
3.2,.648870636548963,1,1,200,SEDAN,1,F,A,2,10.24,2
1.84,.733744010947703,0,0,0,SEDAN,2,F,A,3,3.3856,1
2.27,.112251882272176,0,0,0,UTE,3,F,B,2,5.1529,1
.87,.733744010947703,0,0,0,HBACK,3,M,C,4,.7569,1
1.87,.172484599588245,0,0,0,STNWG,4,M,F,3,3.4969,1
1.07,.733744010947703,0,0,0,SEDAN,3,F,E,1,1.1449,1
4.26,.0684462696781338,0,0,0,STNWG,2,F,E,2,18.1476,2
1.52,.0410677618069712,0,0,0,SEDAN,3,F,E,5,2.3104,1
.46,.802190280628565,0,0,0,STNWG,4,F,D,2,.2116,1
.9,.0410677618069712,0,0,0,HBACK,3,F,A,4,.81,1
2.61,.802190280628565,0,0,0,UTE,2,M,D,1,6.8121,2
.98,.358658453111275,0,0,0,UTE,3,M,A,4,.9604,1
3.63,.438056125938601,0,0,0,TRUCK,2,M,E,1,13.1769,2
1.29,.197125256672734,0,0,0,UTE,4,M,A,2,1.6641,1
1.7643,.63244353182381,0,0,0,HBACK,1,F,B,4,3.11275449,1
4.15,.632443531823355,0,0,0,STNWG,2,M,F,3,17.2225,2
.94,.490075290893913,0,0,0,HBACK,3,F,C,2,.8836,1
.96,.802190280628565,0,0,0,SEDAN,4,M,C,4,.9216,1
1.19,.00273785078712763,0,0,0,HBACK,2,F,C,1,1.4161,1
1.53,.438056125938601,0,0,0,SEDAN,3,F,A,3,2.3409,1
1.95,.268309377136575,0,0,0,SEDAN,2,F,B,3,3.8025,1
.9,.63244353182381,0,0,0,HBACK,3,F,C,1,.81,1
2.52,.364134154686326,0,0,0,SEDAN,1,F,E,2,6.3504,2
1.31,.982888432574327,0,0,0,HBACK,2,F,D,3,1.7161,1
1.8,.733744010947703,0,0,0,SEDAN,3,F,C,3,3.24,1
3.65,.958247775495693,0,0,0,STNWG,2,M,C,5,13.3225,2
1.03,.364134154686326,0,0,0,SEDAN,3,F,A,4,1.0609,1
.52,.63244353182381,0,0,0,HBACK,4,M,C,1,.2704,1
3.43,.802190280628565,0,0,0,STNWG,3,F,A,3,11.7649,2
2.26,.19986310746026,0,0,0,STNWG,4,M,B,3,5.1076,1
.44,.254620123203097,0,0,0,HBACK,4,F,C,4,.1936,1
.24,.802190280628565,0,0,0,HBACK,4,F,D,6,.0576,1
.54,.802190280628565,0,0,0,SEDAN,4,F,C,5,.2916,1
1.35,.0903490759747001,0,0,0,SEDAN,3,F,A,3,1.8225,1
1.7,.0410677618069712,0,0,0,HBACK,1,F,C,4,2.89,1
1.12,.106776180698034,0,0,0,HBACK,2,F,C,3,1.2544,1
1.39,.802190280628565,0,0,0,HBACK,2,F,C,4,1.9321,1
3.33,.733744010947703,0,0,0,HBACK,2,M,F,3,11.0889,2
1.74,.802190280628565,0,0,0,HBACK,2,F,B,3,3.0276,1
1.39,.982888432576146,0,0,0,HBACK,3,M,F,4,1.9321,1
2.04,.164271047227487,0,0,0,STNWG,3,F,F,5,4.1616,1
1.34,.0410677618069712,0,0,0,HBACK,3,F,C,2,1.7956,1
1.81,.982888432576146,0,0,0,SEDAN,2,F,C,5,3.2761,1
1.58,.980150581786575,1,1,371.75,PANVN,2,M,A,5,2.4964,1
1.36,.999315537297662,0,0,0,HBACK,2,M,C,5,1.8496,1
.96,.733744010947703,0,0,0,HBACK,3,F,B,6,.9216,1
1.79,.802190280628565,1,1,876.369998931885,HBACK,2,M,B,6,3.2041,1
1.74,.197125256672734,0,0,0,HBACK,2,F,A,3,3.0276,1
2.04,.561259411355422,0,0,0,SEDAN,2,F,B,4,4.1616,1
1.46,.802190280628565,0,0,0,SEDAN,3,M,C,3,2.1316,1
2.58,.982888432576146,0,0,0,SEDAN,2,M,D,5,6.6564,2
3.72,.558521560567897,0,0,0,STNWG,2,F,E,2,13.8384,2
1.75,.63244353182381,1,1,677.229999542236,SEDAN,2,M,C,2,3.0625,1
1.39,.353182751539862,0,0,0,SEDAN,3,F,C,4,1.9321,1
.84,.982888432576146,0,0,0,TRUCK,4,M,C,3,.7056,1
1.55,.733744010947703,0,0,0,STNWG,2,M,D,2,2.4025,1
2.47,.63244353182381,0,0,0,STNWG,3,M,F,3,6.1009,1
5.14,.63244353182381,0,0,0,SEDAN,1,F,A,4,26.4196,3
1.49,.892539356602356,0,0,0,SEDAN,3,M,C,3,2.2201,1
2.62,.733744010947703,0,0,0,SEDAN,1,M,C,6,6.8644,2
1.78,.0602327173165236,0,0,0,SEDAN,3,M,B,5,3.1684,1
1.52,.9993155373013,0,0,0,STNWG,4,F,F,2,2.3104,1
1.11,.648870636548963,0,0,0,TRUCK,4,M,D,5,1.2321,1
1.84,.706365503079724,0,0,0,SEDAN,2,M,A,6,3.3856,1
1.51,.733744010947703,1,1,2458.96999359131,SEDAN,2,M,C,5,2.2801,1
.39,.0739219712522754,0,0,0,UTE,4,F,E,1,.1521,1
2.08,.265571526349959,0,0,0,HBACK,2,F,C,3,4.3264,1
1.58,.265571526350868,0,0,0,HBACK,1,M,C,2,2.4964,1
2.3,.0410677618069712,0,0,0,UTE,3,M,A,2,5.29,1
1.43,.364134154684962,0,0,0,HBACK,1,F,C,3,2.0449,1
1.7,.0383299110194457,0,0,0,HBACK,1,F,C,2,2.89,1
1.63,.183436002736528,0,0,0,HDTOP,4,F,B,3,2.6569,1
2.56,.438056125938601,0,0,0,UTE,2,M,E,4,6.5536,2
3.61,.733744010947703,0,0,0,STNWG,2,M,F,4,13.0321,2
2.55,.733744010947703,0,0,0,SEDAN,1,F,C,3,6.5025,2
3.83,.240930869265867,0,0,0,UTE,1,M,E,2,14.6689,2
3.91,.733744010947703,0,0,0,TRUCK,2,M,F,2,15.2881,2
1.37,.733744010947703,1,1,776.75,HBACK,2,F,C,1,1.8769,1
1.78,.930869267620437,1,1,353.769999980927,HBACK,2,F,B,4,3.1684,1
4.29,.561259411355422,0,0,0,STNWG,2,M,F,2,18.4041,2
4.25,.733744010947703,0,0,0,STNWG,2,F,B,3,18.0625,2
1.45,.561259411355422,0,0,0,SEDAN,3,F,B,6,2.1025,1
3.73,.438056125938601,0,0,0,STNWG,2,F,C,5,13.9129,2
1.64,.933607118404325,0,0,0,HBACK,2,F,B,2,2.6896,1
1.13,.366872005473851,0,0,0,SEDAN,3,F,B,6,1.2769,1
2.47,.755646817247907,0,0,0,HDTOP,3,M,F,3,6.1009,1
1.32,.109514031484196,0,0,0,HBACK,1,F,A,4,1.7424,1
1.53,.10951403148465,0,0,0,SEDAN,3,F,D,5,2.3409,1
5.633,.577686516083816,0,0,0,STNWG,1,M,A,3,31.730689,3
1.17,.438056125938601,0,0,0,HBACK,2,F,A,4,1.3689,1
1.33,.457221081447642,0,0,0,UTE,4,M,C,3,1.7689,1
.44,.451745379876229,0,0,0,HBACK,4,M,A,6,.1936,1
1.01,.626967830248759,0,0,0,HBACK,2,F,E,3,1.0201,1
.82,.572210814505524,0,0,0,SEDAN,3,M,B,3,.6724,1
2.51,.969199178638519,0,0,0,STNWG,3,M,F,3,6.3001,2
.91,.438056125938601,0,0,0,MIBUS,4,F,C,2,.8281,1
1.16,.142368240930409,0,0,0,SEDAN,3,F,A,4,1.3456,1
2.19,.561259411355422,0,0,0,SEDAN,2,F,C,5,4.7961,1
1.54,.251882272415969,0,0,0,HBACK,1,F,C,4,2.3716,1
.6,.438056125938601,0,0,0,UTE,4,M,C,6,.36,1
.66,.479123887747846,0,0,0,UTE,4,M,C,2,.4356,1
1.22,.0164271047226521,0,0,0,HBACK,2,F,A,4,1.4884,1
1.57,.0383299110194457,0,0,0,HBACK,2,F,A,2,2.4649,1
1.26,.0383299110194457,0,0,0,UTE,3,M,D,5,1.5876,1
4.92,.525667351124866,0,0,0,HDTOP,1,M,D,5,24.2064,2
1.24,.731006160160177,0,0,0,HBACK,2,F,B,4,1.5376,1
1.27,.0383299110194457,0,0,0,HBACK,2,F,C,1,1.6129,1
2.05,.0383299110194457,0,0,0,SEDAN,2,M,A,5,4.2025,1
1.74,.955509924708167,0,0,0,SEDAN,3,F,A,5,3.0276,1
1.36,.561259411355422,0,0,0,HBACK,2,F,C,4,1.8496,1
1.55,.43258042436355,0,0,0,HBACK,3,F,B,3,2.4025,1
1.57,.364134154686326,1,1,1104.71999931335,HDTOP,3,F,B,2,2.4649,1
1.34,.960985626283218,0,0,0,HBACK,1,F,C,4,1.7956,1
1.65,.731006160160177,0,0,0,SEDAN,3,M,B,3,2.7225,1
1.57,.0684462696781338,0,0,0,STNWG,3,F,B,1,2.4649,1
1.46,.451745379876229,0,0,0,STNWG,4,F,A,5,2.1316,1
1.3,.0383299110194457,0,0,0,HBACK,2,F,C,5,1.69,1
1.52,.982888432574327,0,0,0,SEDAN,3,F,C,2,2.3104,1
4.07,.980150581788621,0,0,0,RDSTR,1,F,B,5,16.5649,2
2.94,.980150581788621,0,0,0,UTE,2,M,D,3,8.6436,2
1.3,.361396303900619,0,0,0,SEDAN,3,M,C,2,1.69,1
1.77,.457221081447642,0,0,0,SEDAN,2,M,D,5,3.1329,1
1.39,.380561259411081,0,0,0,HBACK,1,F,C,2,1.9321,1
4.27,.0684462696781338,0,0,0,STNWG,2,F,C,5,18.2329,2
2.099,.982888432576146,0,0,0,SEDAN,1,M,C,3,4.405801,1
1.13,.364134154686326,0,0,0,HBACK,3,M,C,2,1.2769,1
1.25,.982888432576146,0,0,0,PANVN,3,M,B,4,1.5625,1
2.099,.982888432576146,0,0,0,SEDAN,1,F,A,5,4.405801,1
1.19,.980150581788621,1,1,875.049999237061,HBACK,2,M,A,6,1.4161,1
.73,.569472963717601,0,0,0,HBACK,4,F,A,4,.5329,1
1.48,.0985626283359693,0,0,0,STNWG,3,F,C,3,2.1904,1
2.37,.626967830248759,0,0,0,SEDAN,1,F,A,4,5.6169,1
1.57,.613278576314769,0,0,0,HBACK,2,F,C,4,2.4649,1
4.44,.457221081447642,0,0,0,STNWG,1,F,E,2,19.7136,2
1.89,.364134154686326,1,1,1379.28999710083,SEDAN,2,M,C,4,3.5721,1
.97,.911704312107759,0,0,0,HBACK,3,F,A,4,.9409,1
.84,.635181382611336,0,0,0,HBACK,3,F,C,2,.7056,1
1.43,.0684462696781338,0,0,0,HBACK,3,M,A,6,2.0449,1
1.25,.457221081447642,0,0,0,HDTOP,4,M,D,3,1.5625,1
.71,.0684462696781338,0,0,0,SEDAN,4,F,C,2,.5041,1
1.82,.982888432574327,1,2,905.229999542236,SEDAN,2,M,C,4,3.3124,1
1.47,.106776180698034,0,0,0,SEDAN,3,M,E,4,2.1609,1
1.52,.104038329910509,0,0,0,SEDAN,3,M,B,3,2.3104,1
1.68,.104038329910509,0,0,0,SEDAN,2,F,A,3,2.8224,1
1.85,.364134154686326,0,0,0,HBACK,1,F,C,5,3.4225,1
1.37,.358658453111275,0,0,0,HBACK,3,F,A,3,1.8769,1
.81,.57494866529305,0,0,0,HBACK,3,F,B,4,.6561,1
.78,.982888432574555,0,0,0,HBACK,4,F,F,4,.6084,1
3.22,.969199178638519,0,0,0,STNWG,1,M,B,3,10.3684,2
1.33,.982888432576146,1,1,6498.84999084473,HBACK,3,F,A,2,1.7689,1
2.62,.626967830248759,0,0,0,SEDAN,1,M,D,2,6.8644,2
1.09,.473648186172397,0,0,0,HBACK,3,F,A,5,1.1881,1
2.77,.930869267620437,0,0,0,STNWG,3,F,C,2,7.6729,2
1.31,.835044490071198,1,1,997.469999313354,HBACK,1,M,B,1,1.7161,1
.97,.892539356602356,0,0,0,HBACK,3,F,B,3,.9409,1
1.8,.637919233398861,0,0,0,UTE,4,M,C,1,3.24,1
1.35,.364134154686326,0,0,0,HBACK,1,F,D,3,1.8225,1
1.86,.637919233398861,0,0,0,STNWG,4,M,F,4,3.4596,1
2.47,.635181382611336,0,0,0,SEDAN,1,M,D,5,6.1009,1
.69,.626967830248759,0,0,0,HBACK,3,F,C,4,.4761,1
1.7,.279260780287188,0,0,0,SEDAN,2,F,F,2,2.89,1
.84,.65708418891154,0,0,0,HBACK,3,M,A,2,.7056,1
2,.364134154686326,0,0,0,SEDAN,2,M,B,3,4,1
.31,.454483230663755,0,0,0,SEDAN,4,F,A,6,.0961,1
1.52,.876112251876805,0,0,0,SEDAN,2,F,C,5,2.3104,1
1.16,.416153319641637,0,0,0,COUPE,4,M,C,4,1.3456,1
1.16,.982888432576146,0,0,0,SEDAN,3,M,E,5,1.3456,1
1.5,.10951403148465,0,0,0,SEDAN,2,F,D,1,2.25,1
3.11,.65708418891154,0,0,0,STNWG,1,F,A,2,9.6721,2
2.16,.558521560574775,0,0,0,SEDAN,2,F,A,3,4.6656,1
.91,.626967830248759,0,0,0,SEDAN,3,F,B,3,.8281,1
1.87,.106776180698034,0,0,0,SEDAN,2,F,B,4,3.4969,1
1.37,.413415468854112,0,0,0,HBACK,1,F,C,4,1.8769,1
1.44,.747433264884933,0,0,0,PANVN,4,M,B,3,2.0736,1
5.236,.9993155373013,1,1,345,STNWG,1,F,C,5,27.415696,3
3.88,.982888432576146,0,0,0,STNWG,2,F,A,4,15.0544,2
1.31,.82135523613357,0,0,0,HBACK,2,F,C,5,1.7161,1
3.58,.982888432576146,0,0,0,STNWG,2,F,F,2,12.8164,2
1.44,.982888432576146,0,0,0,PANVN,3,F,A,4,2.0736,1
.68,.301163586584153,0,0,0,HBACK,3,F,B,1,.4624,1
1.76,.621492128673708,0,0,0,HBACK,2,M,A,2,3.0976,1
1.43,.626967830250351,0,0,0,STNWG,4,F,D,3,2.0449,1
.39,.626967830250578,0,0,0,SEDAN,4,F,C,3,.1521,1
1.13,.635181382611336,0,0,0,SEDAN,4,M,C,2,1.2769,1
1.2,.999315537298571,0,0,0,HDTOP,4,M,E,3,1.44,1
.62,.10951403148465,0,0,0,SEDAN,4,F,C,3,.3844,1
3.25,.624229979459415,0,0,0,SEDAN,1,F,B,4,10.5625,2
2.12,.621492128673708,0,0,0,SEDAN,1,F,B,4,4.4944,1
1.82,.106776180698034,0,0,0,STNWG,2,F,D,2,3.3124,1
1.86,.626967830248759,0,0,0,SEDAN,3,M,D,4,3.4596,1
2.05,.114989733059303,0,0,0,SEDAN,1,M,F,1,4.2025,1
1.28,.626967830248361,1,1,344.880001068115,HBACK,2,F,A,4,1.6384,1
.55,.10951403148465,0,0,0,UTE,4,M,A,6,.3025,1
2.5,.65708418891154,0,0,0,HDTOP,1,F,B,1,6.25,1
1.44,.457221081447642,0,0,0,SEDAN,3,F,D,3,2.0736,1
.73,.43258042436355,0,0,0,SEDAN,4,F,A,3,.5329,1
3.399,.481861738531734,0,0,0,STNWG,1,M,E,6,11.553201,2
.98,.79945242984104,0,0,0,SEDAN,3,F,A,2,.9604,1
.77,.19986310746026,0,0,0,HBACK,4,M,B,5,.5929,1
1.399,.34223134838976,0,0,0,HBACK,1,F,A,2,1.957201,1
2.45,.980150581788621,1,1,1474.57999801636,HBACK,2,M,C,4,6.0025,1
.84,.0985626283363672,0,0,0,SEDAN,3,F,E,5,.7056,1
.43,.43258042436355,0,0,0,SEDAN,4,M,C,3,.1849,1
3.08,.19986310746026,0,0,0,STNWG,3,M,E,4,9.4864,2
.7,.0465434633811128,0,0,0,SEDAN,4,M,D,3,.49,1
2.06,.10951403148465,0,0,0,STNWG,4,M,F,4,4.2436,1
2.86,.982888432576146,0,0,0,STNWG,1,M,E,3,8.1796,2
1.54,.65708418891154,0,0,0,SEDAN,3,M,C,1,2.3716,1
1.08,.0383299110194457,0,0,0,SEDAN,3,F,B,3,1.1664,1
2.46,.0246406570840918,0,0,0,SEDAN,1,F,A,4,6.0516,1
1.76,.626967830248759,0,0,0,SEDAN,3,F,E,6,3.0976,1
4.08,.10951403148465,0,0,0,STNWG,2,F,E,3,16.6464,2
2.24,.10951403148465,0,0,0,STNWG,3,M,D,3,5.0176,1
4.18,.0273785078711626,0,0,0,STNWG,2,M,D,4,17.4724,2
1.85,.364134154686326,0,0,0,HBACK,1,F,A,5,3.4225,1
1.399,.00273785078712763,0,0,0,HBACK,1,F,C,1,1.957201,1
2.07,.65708418891154,0,0,0,STNWG,1,M,A,5,4.2849,1
3.49,.731006160160177,0,0,0,STNWG,2,M,A,2,12.1801,2
.72,.34223134838976,0,0,0,HBACK,4,M,A,4,.5184,1
2.05,.635181382611336,0,0,0,SEDAN,1,F,B,3,4.2025,1
1.51,.654346338124014,0,0,0,HBACK,2,F,C,5,2.2801,1
2.91,.657084188905174,0,0,0,STNWG,1,F,A,3,8.4681,2
1.79,.65708418891154,0,0,0,STNWG,4,M,A,1,3.2041,1
2.01,.501026694042594,0,0,0,STNWG,4,M,C,1,4.0401,1
.39,.0684462696781338,0,0,0,SEDAN,4,F,E,3,.1521,1
.6,.982888432576146,0,0,0,HBACK,4,M,A,5,.36,1
1.69,.0383299110194457,0,0,0,STNWG,3,F,C,4,2.8561,1
2.51,.229979466119005,0,0,0,STNWG,3,M,B,3,6.3001,2
4.849,.626967830248759,1,1,258.439999580383,STNWG,1,F,F,2,23.512801,2
1.18,.971937029426044,0,0,0,SEDAN,3,F,D,2,1.3924,1
2.3,.0383299110194457,0,0,0,STNWG,3,F,D,2,5.29,1
1.6,.0355920602323749,0,0,0,SEDAN,2,F,A,2,2.56,1
1.06,.626967830249214,0,0,0,HDTOP,4,M,D,2,1.1236,1
2.18,.982888432576146,0,0,0,SEDAN,2,F,E,3,4.7524,1
1.37,.0383299110194457,0,0,0,SEDAN,3,F,C,4,1.8769,1
1.84,.65982203969179,1,1,809.279998779297,SEDAN,2,F,C,6,3.3856,1
3.72,.65708418891154,0,0,0,TRUCK,2,M,D,3,13.8384,2
3.43,.125941136207587,0,0,0,STNWG,2,M,F,3,11.7649,2
1.73,.982888432576146,0,0,0,PANVN,3,M,C,4,2.9929,1
3.07,.0383299110194457,0,0,0,UTE,2,M,F,2,9.4249,2
1.78,.0383299110194457,0,0,0,SEDAN,2,F,A,3,3.1684,1
2.52,.626967830248759,0,0,0,SEDAN,1,M,F,2,6.3504,2
1.55,.9993155373013,0,0,0,UTE,3,M,C,5,2.4025,1
3.94,.982888432576146,0,0,0,UTE,1,F,C,3,15.5236,2
1.19,.34223134838976,0,0,0,HDTOP,4,F,C,4,1.4161,1
2.85,.57494866529305,0,0,0,STNWG,3,M,C,5,8.1225,2
2.03,.328542094455372,0,0,0,MIBUS,4,F,B,3,4.1209,1
1.95,.982888432576146,0,0,0,STNWG,4,F,C,3,3.8025,1
2.62,.34223134838976,0,0,0,HDTOP,2,F,C,4,6.8644,2
2.62,.635181382611336,0,0,0,TRUCK,3,M,F,3,6.8644,2
1.23,.0684462696781338,0,0,0,HBACK,2,F,B,6,1.5129,1
2.3,.65708418891154,0,0,0,SEDAN,1,F,C,1,5.29,1
1.9,.0383299110194457,0,0,0,SEDAN,2,M,C,2,3.61,1
1.52,.635181382611336,0,0,0,HBACK,1,M,A,1,2.3104,1
2.11,.599589322380382,0,0,0,MCARA,4,F,C,2,4.4521,1
.94,.0684462696781338,0,0,0,SEDAN,3,M,C,5,.8836,1
2.77,.147843942504551,0,0,0,STNWG,1,F,A,2,7.6729,2
4.67,.457221081447642,0,0,0,STNWG,1,F,F,3,21.8089,2
1.65,.651608487336489,0,0,0,SEDAN,1,F,C,1,2.7225,1
.82,.0711841204652615,0,0,0,HBACK,4,F,A,2,.6724,1
